Counter,Time,PM2.5,Bin 11,Bin5 MToF,PM1,Bin 8,Temperature,SFR,Bin1 MToF,Bin 3,Bin 14,PM10,Checksum,Bin 13,Bin 2,Bin 10,Pressure,Sampling Period,Bin 6,Bin 4,Bin 12,Bin7 MToF,Bin 9,Bin 7,Bin 1,Bin 15,Bin 5,Bin 0,Bin3 MToF
44,25.888744831085205,120.7267074584961,0,0.0,104.63004302978516,0,,4.486205577850342,5.333333333333333,5,0,121.71491241455078,548,0,29,0,,0.5045973062515259,1,2,0,0.0,0,0,109,0,0,402,8.0
45,26.48676300048828,267.227783203125,0,0.0,229.7886199951172,0,,4.418569087982178,5.666666666666667,12,0,268.44635009765625,1150,0,75,0,,0.5034880042076111,1,0,0,0.0,0,0,258,0,0,804,7.0
46,27.084770441055298,184.83441162109375,0,8.333333333333334,159.17567443847656,0,,4.385509490966797,5.666666666666667,7,0,185.29527282714844,790,0,50,0,,0.5034239888191223,0,1,0,0.0,0,0,181,0,1,550,8.0
47,27.68204140663147,170.79983520507812,0,0.0,146.89248657226562,0,,4.36916446685791,5.666666666666667,9,0,171.14395141601562,728,0,47,0,,0.5031039714813232,0,1,0,0.0,0,0,162,0,0,509,7.0
48,28.281413078308105,204.4677276611328,0,0.0,177.9929962158203,0,,4.493443489074707,5.333333333333333,7,0,204.76544189453125,904,0,49,0,,0.5044053196907043,0,0,0,0.0,0,0,222,0,0,626,6.666666666666667
49,28.87961173057556,251.68011474609375,0,0.0,212.90399169921875,0,,4.558272838592529,5.333333333333333,17,0,252.2517852783203,1078,0,85,0,,0.5035733580589294,0,1,0,0.0,0,0,259,0,0,716,7.0
50,29.47826647758484,211.42056274414062,0,0.0,179.8966827392578,0,,4.453241348266602,5.666666666666667,10,0,211.8223114013672,884,0,67,0,,0.5041279792785645,0,0,0,0.0,0,0,226,0,0,581,6.666666666666667
51,30.0767240524292,175.01718139648438,0,0.0,147.61660766601562,0,,4.402519702911377,5.666666666666667,9,0,176.9053192138672,726,0,55,0,,0.5034880042076111,2,1,0,0.0,0,0,172,0,0,487,6.666666666666667
52,30.67732858657837,195.25457763671875,0,0.0,168.35446166992188,0,,4.377590179443359,5.666666666666667,7,0,195.580810546875,834,0,56,0,,0.5048320293426514,0,0,0,0.0,0,0,188,0,0,583,7.666666666666667
53,31.275519847869873,213.3553009033203,0,0.0,182.6241455078125,0,,4.365231037139893,5.666666666666667,16,0,213.79806518554688,902,0,59,0,,0.5038080215454102,0,0,0,0.0,0,0,207,0,0,620,7.666666666666667
54,31.876511335372925,183.23204040527344,0,0.0,157.61538696289062,0,,4.49136209487915,5.333333333333333,2,0,184.27944946289062,785,0,49,0,,0.5042986869812012,1,2,0,0.0,0,0,210,0,0,521,8.0
55,32.47491931915283,356.11102294921875,0,10.0,293.8092346191406,0,,4.4210686683654785,5.666666666666667,17,0,358.1571960449219,1393,0,140,0,,0.5035306811332703,1,4,0,0.0,0,0,381,0,3,847,7.666666666666667
56,33.08044981956482,259.994873046875,0,0.0,221.06756591796875,0,,4.386740684509277,5.666666666666667,14,0,260.5059814453125,1070,0,80,0,,0.5035093426704407,0,0,0,0.0,0,0,274,0,0,702,6.666666666666667
57,33.67766189575195,179.87278747558594,0,0.0,153.8509979248047,0,,4.502720832824707,5.333333333333333,4,0,180.17556762695312,770,0,61,0,,0.5028480291366577,0,0,0,0.0,0,0,177,0,0,528,6.0
58,34.27660322189331,299.5759582519531,0,0.0,251.9236297607422,0,,4.426564693450928,5.666666666666667,14,0,300.1936340332031,1208,0,107,0,,0.5035520195960999,0,0,0,0.0,0,0,323,0,0,764,8.0
59,34.87482047080994,316.68243408203125,0,0.0,262.8615417480469,0,,4.52360725402832,5.333333333333333,17,0,318.17352294921875,1282,0,129,0,,0.5028266906738281,1,1,0,0.0,0,0,330,0,0,804,8.333333333333334
60,35.47445869445801,231.64013671875,0,7.666666666666667,196.10443115234375,0,,4.436633586883545,5.666666666666667,9,0,235.1562042236328,961,0,75,0,,0.5043626427650452,0,0,0,10.333333333333334,0,1,243,0,1,632,7.0
61,36.07399010658264,286.8852233886719,0,0.0,238.82228088378906,0,,4.528858661651611,5.333333333333333,18,0,287.57501220703125,1160,0,110,0,,0.5034666657447815,0,1,0,0.0,0,0,323,0,0,708,7.666666666666667
62,36.67394495010376,223.2159423828125,0,0.0,189.4199676513672,0,,4.576424598693848,5.333333333333333,8,0,223.62347412109375,945,0,76,0,,0.50408536195755,0,0,0,0.0,0,0,254,0,0,607,7.333333333333333
63,37.27245211601257,204.68948364257812,0,0.0,172.8647003173828,0,,4.600584506988525,5.333333333333333,19,0,205.19418334960938,882,0,64,0,,0.5037013292312622,0,1,0,0.0,0,0,226,0,0,572,7.333333333333333
64,37.8726532459259,278.30694580078125,0,0.0,232.0611114501953,0,,4.612760066986084,5.333333333333333,18,0,278.97412109375,1156,0,108,0,,0.5044693350791931,0,1,0,0.0,0,0,314,0,0,715,7.333333333333333
65,38.47102737426758,260.2395935058594,0,0.0,222.3090057373047,0,,4.479085922241211,5.666666666666667,5,0,260.66552734375,1095,0,86,0,,0.5035306811332703,0,0,0,0.0,0,0,276,0,0,728,7.666666666666667
66,39.07212591171265,325.1669616699219,0,8.333333333333334,274.4869079589844,0,,4.415112495422363,5.666666666666667,20,0,326.1136779785156,1328,0,100,0,,0.5040000081062317,0,1,0,0.0,0,0,362,0,2,843,7.333333333333333
67,39.67058777809143,277.5378723144531,0,0.0,230.005615234375,1,,4.517620086669922,5.333333333333333,15,0,287.79766845703125,1106,0,110,0,,0.5034666657447815,0,0,0,0.0,0,0,315,0,0,665,7.0
68,40.270402669906616,177.90277099609375,0,0.0,154.19949340820312,0,,4.570679664611816,5.333333333333333,8,0,178.19261169433594,800,0,47,0,,0.50408536195755,0,0,0,0.0,0,0,185,0,0,560,7.0
69,40.86875319480896,191.83255004882812,0,0.0,164.94711303710938,0,,4.597679615020752,5.333333333333333,6,0,192.2110137939453,859,0,60,0,,0.5035306811332703,0,2,0,0.0,0,0,186,0,0,605,8.0
70,41.469144344329834,304.7735900878906,0,0.0,254.12054443359375,0,,4.61129903793335,5.333333333333333,18,0,306.22564697265625,1267,0,115,0,,0.5042986869812012,1,2,0,0.0,0,0,347,0,0,784,7.0
71,42.06757712364197,324.9552307128906,0,7.666666666666667,270.72344970703125,0,,4.618139266967773,5.333333333333333,25,0,325.8667907714844,1346,0,119,0,,0.5037440061569214,0,1,0,0.0,0,0,383,0,1,817,7.333333333333333
72,42.67234253883362,254.19140625,0,0.0,212.18524169921875,0,,4.621567249298096,5.333333333333333,20,0,254.7903289794922,1056,0,93,0,,0.5042133331298828,0,0,0,0.0,0,0,301,0,0,642,7.666666666666667
73,43.283318281173706,206.44390869140625,0,11.666666666666666,174.5200958251953,0,,4.483233451843262,5.666666666666667,8,0,206.978515625,850,0,67,0,,0.5036799907684326,0,1,0,0.0,0,0,237,0,1,536,7.666666666666667
74,43.882607221603394,180.2030792236328,0,0.0,154.51536560058594,0,,4.417126655578613,5.666666666666667,12,0,180.61570739746094,774,0,48,0,,0.5036159753799438,0,2,0,0.0,0,0,179,0,0,533,7.333333333333333
75,44.48108768463135,221.97409057617188,0,0.0,188.0576171875,0,,4.384799003601074,5.666666666666667,15,0,222.45867919921875,921,0,73,0,,0.5031893253326416,0,0,0,0.0,0,0,210,0,0,623,7.0
76,45.080387353897095,174.27728271484375,0,0.0,150.6210479736328,0,,4.501698017120361,5.333333333333333,9,0,175.3253173828125,767,0,39,0,,0.5044266581535339,1,1,0,0.0,0,0,195,0,0,522,7.0
77,45.67907094955444,279.9147033691406,0,7.666666666666667,234.2794647216797,0,,4.562516212463379,5.333333333333333,13,0,282.084716796875,1162,0,99,0,,0.5038933157920837,2,1,0,0.0,0,0,315,0,1,731,7.666666666666667
78,46.2790322303772,254.01409912109375,0,0.0,211.58822631835938,0,,4.593545913696289,5.333333333333333,13,0,254.5764923095703,1042,0,103,0,,0.5047680139541626,0,0,0,0.0,0,0,287,0,0,639,6.666666666666667
79,46.87758541107178,254.8997344970703,0,0.0,215.68399047851562,0,,4.47000789642334,5.666666666666667,13,0,255.4098663330078,1054,0,85,0,,0.5034026503562927,0,0,0,0.0,0,0,277,0,0,679,6.666666666666667
80,47.478052854537964,193.6099853515625,0,0.0,164.91973876953125,0,,4.546183109283447,5.333333333333333,9,0,194.6982421875,838,0,61,0,,0.5044479966163635,1,0,0,0.0,0,0,201,0,0,566,7.666666666666667
81,48.078752279281616,204.29537963867188,0,7.666666666666667,173.24130249023438,0,,4.447463512420654,5.666666666666667,8,0,205.7107696533203,857,0,60,0,,0.5034880042076111,1,2,0,0.0,0,0,217,0,2,567,7.0
82,48.67895722389221,212.57919311523438,0,0.0,182.1708526611328,0,,4.534494876861572,5.333333333333333,8,0,212.9765167236328,923,0,65,0,,0.5042133331298828,0,1,0,0.0,0,0,223,0,0,626,7.666666666666667
83,49.27671694755554,254.22023010253906,0,0.0,214.9910430908203,0,,4.441863536834717,5.666666666666667,14,0,254.7751922607422,1052,0,85,0,,0.5028053522109985,0,1,0,0.0,0,0,261,0,0,691,7.333333333333333
84,49.87551975250244,274.4181823730469,0,9.0,229.54209899902344,0,,4.531581878662109,5.333333333333333,15,0,275.8563232421875,1127,0,99,0,,0.503658652305603,1,0,0,0.0,0,0,306,0,1,705,7.0
85,50.487046241760254,308.83648681640625,0,0.0,259.0182189941406,0,,4.57781457901001,5.333333333333333,12,0,309.4862976074219,1273,0,117,0,,0.5035093426704407,0,1,0,0.0,0,0,354,0,0,789,7.0
86,51.08819389343262,293.8606262207031,0,0.0,245.98553466796875,0,,4.601285934448242,5.333333333333333,17,0,294.5553894042969,1222,0,108,0,,0.5040640234947205,0,2,0,0.0,0,0,340,0,0,755,8.0
87,51.69707798957825,315.94464111328125,0,0.0,263.69635009765625,0,,4.613112449645996,5.333333333333333,17,0,316.715087890625,1304,0,119,0,,0.5037866830825806,0,3,0,0.0,0,0,373,0,0,792,7.333333333333333
88,52.30206656455994,274.2221374511719,0,7.666666666666667,227.0424041748047,0,,4.619048118591309,5.333333333333333,16,0,275.0877380371094,1126,0,110,0,,0.5043626427650452,0,4,0,0.0,0,0,313,0,1,682,7.666666666666667
89,52.90167951583862,389.0379333496094,0,5.666666666666667,316.09417724609375,0,,4.622021675109863,5.333333333333333,28,0,390.2395935058594,1530,0,188,0,,0.5038506388664246,0,1,0,0.0,0,0,433,0,1,879,7.666666666666667
90,53.50148391723633,390.7592468261719,0,0.0,316.7840881347656,0,,4.623510837554932,5.333333333333333,33,0,391.8789367675781,1512,0,182,0,,0.5039573311805725,0,1,0,0.0,0,0,477,0,0,819,6.666666666666667
91,54.108718395233154,471.64898681640625,0,0.0,379.96429443359375,0,,4.484148025512695,5.666666666666667,42,0,473.85028076171875,1755,0,216,0,,0.5038719773292542,1,3,0,0.0,0,0,558,0,0,935,7.333333333333333
92,54.71286368370056,491.0577392578125,0,5.666666666666667,394.9408264160156,0,,4.417571067810059,5.666666666666667,43,0,493.46185302734375,1805,0,226,0,,0.5047893524169922,1,3,0,0.0,0,0,560,0,1,971,7.0
93,55.31255102157593,461.9720153808594,0,8.333333333333334,377.0076599121094,0,,4.518906116485596,5.333333333333333,30,0,464.73687744140625,1759,0,192,0,,0.5039573311805725,2,1,0,0.0,0,0,584,0,1,949,8.0
94,55.916327238082886,438.3675231933594,0,0.0,360.6996154785156,0,,4.434371471405029,5.666666666666667,28,0,439.502197265625,1682,0,178,0,,0.5047893524169922,0,2,0,0.0,0,0,511,0,0,963,7.333333333333333
95,56.51959466934204,416.37322998046875,0,0.0,342.7713317871094,0,,4.393279075622559,5.666666666666667,34,0,417.5,1583,0,156,0,,0.5040000081062317,0,2,0,0.0,0,0,499,0,0,892,6.666666666666667
96,57.124592781066895,351.7086181640625,0,0.0,294.08502197265625,0,,4.373017311096191,5.666666666666667,23,0,352.57281494140625,1399,0,124,0,,0.5046613216400146,0,2,0,0.0,0,0,374,0,0,876,7.666666666666667
97,57.724326610565186,314.9360656738281,0,0.0,256.6004943847656,0,,4.495480060577393,5.333333333333333,29,0,315.8154296875,1200,0,134,0,,0.5040000081062317,0,0,0,0.0,0,0,378,0,0,659,7.0
98,58.32740330696106,291.07452392578125,0,3.0,240.492919921875,0,,4.559320449829102,5.333333333333333,17,0,292.63824462890625,1180,0,121,0,,0.5039573311805725,1,1,0,0.0,0,0,311,0,1,728,7.666666666666667
99,58.92532444000244,422.664794921875,0,0.0,343.5128479003906,0,,4.453741550445557,5.666666666666667,38,0,423.9246826171875,1597,0,184,0,,0.5030826926231384,0,2,0,0.0,0,0,480,0,0,893,7.333333333333333
100,59.53317737579346,436.2367858886719,0,0.0,354.9865417480469,0,,4.402764797210693,5.666666666666667,34,0,438.9136657714844,1626,0,183,0,,0.5038933157920837,2,0,0,0.0,0,0,509,0,0,898,7.0
101,60.13185477256775,372.3202209472656,0,0.0,308.3128356933594,0,,4.5111470222473145,5.333333333333333,21,0,373.18914794921875,1451,0,142,0,,0.5038506388664246,0,1,0,0.0,0,0,473,0,0,814,6.333333333333333
102,60.73333430290222,419.63409423828125,0,0.0,340.8695983886719,0,,4.567363739013672,5.333333333333333,29,0,420.8447265625,1619,0,197,0,,0.5043626427650452,0,3,0,0.0,0,0,486,0,0,904,7.666666666666667
103,61.331459760665894,358.03570556640625,0,0.0,296.06787109375,0,,4.596001148223877,5.333333333333333,31,0,359.7047424316406,1442,0,130,0,,0.50327467918396,1,2,0,0.0,0,0,449,0,0,829,6.666666666666667
104,61.92967891693115,318.4184875488281,0,0.0,262.49005126953125,1,,4.610454559326172,5.333333333333333,16,0,329.3662109375,1270,0,125,0,,0.5035946369171143,1,3,0,0.0,0,0,401,0,0,723,6.666666666666667
105,62.529935359954834,348.7649841308594,0,8.333333333333334,286.3944396972656,0,,4.477998733520508,5.666666666666667,24,0,349.85235595703125,1355,0,143,0,,0.5033173561096191,0,3,0,0.0,0,0,396,0,1,788,6.666666666666667
106,63.12819480895996,435.6391906738281,0,0.0,351.4867858886719,0,,4.414584159851074,5.666666666666667,29,0,436.9408874511719,1601,0,210,0,,0.5039786696434021,0,3,0,0.0,0,0,479,0,0,880,7.666666666666667
107,63.72957158088684,407.7987060546875,0,0.0,332.8396301269531,0,,4.517343044281006,5.333333333333333,23,0,408.8309631347656,1559,0,189,0,,0.5034026503562927,0,0,0,0.0,0,0,467,0,0,880,6.666666666666667
108,64.33459615707397,376.02813720703125,0,6.333333333333333,308.5381774902344,0,,4.57053804397583,5.333333333333333,20,0,377.08294677734375,1475,0,167,0,,0.5030826926231384,0,1,0,0.0,0,0,435,0,1,851,7.333333333333333
109,64.93212246894836,383.694091796875,0,0.0,314.2478942871094,0,,4.597607612609863,5.333333333333333,26,0,385.4409484863281,1512,0,165,0,,0.502784013748169,1,2,0,0.0,0,0,456,0,0,862,7.0
110,65.53084087371826,536.653076171875,0,7.666666666666667,429.3348388671875,0,,4.611262798309326,5.333333333333333,40,0,538.3477172851562,1992,0,277,0,,0.5036799907684326,0,1,0,0.0,0,0,667,0,1,1006,7.333333333333333
111,66.14353108406067,463.2400817871094,0,8.0,368.75701904296875,0,,4.618121147155762,5.333333333333333,27,0,470.475341796875,1706,0,249,0,,0.5034666657447815,0,0,0,11.333333333333334,0,2,566,0,2,860,7.333333333333333
112,66.74888110160828,396.162841796875,0,9.333333333333334,313.86004638671875,0,,4.62155818939209,5.333333333333333,37,0,398.4285583496094,1475,0,213,0,,0.5029973387718201,1,2,0,0.0,0,0,455,0,2,765,6.666666666666667
113,67.34624910354614,346.8869323730469,0,0.0,283.6914367675781,0,,4.623278617858887,5.333333333333333,33,0,350.69952392578125,1390,0,149,0,,0.5028266906738281,0,0,0,9.666666666666666,0,1,394,0,0,813,6.666666666666667
114,67.94502067565918,390.22552490234375,0,0.0,317.43548583984375,0,,4.484038829803467,5.666666666666667,26,0,391.2514343261719,1465,0,177,0,,0.5038293600082397,0,0,0,0.0,0,0,465,0,0,797,7.0
115,68.56498742103577,435.6437683105469,0,8.666666666666666,356.21539306640625,0,,4.553428649902344,5.333333333333333,22,0,437.7100830078125,1684,0,190,0,,0.5029546618461609,1,2,0,0.0,0,0,523,0,2,944,7.333333333333333
116,69.16533970832825,373.2582092285156,0,8.333333333333334,300.0689392089844,0,,4.588935375213623,5.333333333333333,41,0,378.2186584472656,1423,0,165,0,,0.5030826926231384,1,0,0,12.333333333333334,0,1,460,0,2,753,7.333333333333333
117,69.76533031463623,515.8028564453125,0,12.333333333333334,414.1607971191406,0,,4.4678239822387695,5.666666666666667,38,0,517.6421508789062,1871,0,240,0,,0.502784013748169,0,5,0,0.0,0,0,638,0,2,948,7.0
118,70.36660146713257,568.217041015625,0,0.0,453.6174621582031,0,,4.409634113311768,5.666666666666667,46,0,570.8145751953125,2027,0,276,0,,0.5035520195960999,1,5,0,0.0,0,0,665,0,0,1034,7.333333333333333
119,70.97017335891724,557.8619384765625,0,0.0,445.4482421875,0,,4.381104469299316,5.666666666666667,49,0,559.6430053710938,1961,0,265,0,,0.5031466484069824,0,3,0,0.0,0,0,675,0,0,969,8.0
120,71.57912540435791,460.42364501953125,0,0.0,372.619140625,0,,4.499749660491943,5.333333333333333,33,0,462.47625732421875,1707,0,203,0,,0.5040000081062317,1,3,0,0.0,0,0,589,0,0,878,7.0
121,72.19045567512512,397.3811950683594,0,0.0,323.6266174316406,0,,4.561514854431152,5.333333333333333,29,0,398.508056640625,1521,0,173,0,,0.5038506388664246,0,3,0,0.0,0,0,500,0,0,816,6.666666666666667
122,72.7900185585022,421.0428466796875,0,9.0,342.1929626464844,0,,4.593038082122803,5.333333333333333,25,0,422.2718811035156,1595,0,188,0,,0.504149317741394,0,2,0,0.0,0,0,560,0,1,819,7.333333333333333
123,73.39976263046265,429.483642578125,0,13.0,350.6590270996094,0,,4.608963966369629,5.333333333333333,40,0,430.9487609863281,1695,0,179,0,,0.503658652305603,0,2,0,0.0,0,0,525,0,2,947,7.0
124,74.01082921028137,567.8988037109375,0,0.0,448.2264404296875,0,,4.616967678070068,5.333333333333333,49,0,571.2701416015625,2054,0,303,0,,0.5040426850318909,2,6,0,0.0,0,0,729,0,0,965,7.333333333333333
125,74.60916590690613,446.0790100097656,0,8.0,357.533447265625,0,,4.4810686111450195,5.666666666666667,44,0,447.91290283203125,1646,0,204,0,,0.50327467918396,0,4,0,0.0,0,0,531,0,3,860,7.666666666666667
126,75.21353721618652,614.16796875,0,9.666666666666666,484.0634765625,0,,4.416075706481934,5.666666666666667,58,0,617.2611083984375,2122,0,312,0,,0.5037226676940918,1,4,0,0.0,0,0,754,0,2,991,7.0
127,75.82384467124939,558.4891967773438,0,8.0,448.82452392578125,0,,4.384280681610107,5.666666666666667,42,0,560.3950805664062,1984,0,252,0,,0.5034239888191223,0,3,0,0.0,0,0,695,0,2,990,7.0
128,76.42786836624146,424.6109924316406,0,8.333333333333334,342.10333251953125,0,,4.501424312591553,5.333333333333333,39,0,426.8348388671875,1580,0,184,0,,0.5036799907684326,1,5,0,0.0,0,0,533,0,1,817,7.0
129,77.03106689453125,529.6047973632812,0,0.0,424.3426208496094,0,,4.425937652587891,5.666666666666667,32,0,531.22119140625,1886,0,260,0,,0.5034239888191223,0,5,0,0.0,0,0,640,0,0,949,6.666666666666667
130,77.63294577598572,548.8442993164062,0,9.0,434.1752014160156,0,,4.523280143737793,5.333333333333333,48,0,550.8466796875,1952,0,284,0,,0.5041706562042236,0,6,0,0.0,0,0,694,0,1,919,7.333333333333333
131,78.23071885108948,450.31463623046875,0,0.0,364.39385986328125,0,,4.573574542999268,5.333333333333333,23,0,451.501953125,1690,0,222,0,,0.5030826926231384,0,1,0,0.0,0,0,550,0,0,894,7.0
132,78.83222603797913,440.6901550292969,0,5.0,353.2521667480469,0,,4.5991435050964355,5.333333333333333,34,0,444.362548828125,1673,0,212,0,,0.5040213465690613,3,5,0,0.0,0,0,527,0,1,891,7.333333333333333
133,79.43054986000061,445.662841796875,0,0.0,358.7686767578125,0,,4.612035274505615,5.333333333333333,29,0,447.0470275878906,1679,0,218,0,,0.50327467918396,0,6,0,0.0,0,0,557,0,0,869,6.333333333333333
134,80.02908682823181,416.944091796875,0,7.0,337.0398254394531,0,,4.618508815765381,5.333333333333333,34,0,418.24151611328125,1585,0,192,0,,0.5038293600082397,0,1,0,0.0,0,0,540,0,1,817,8.333333333333334
135,80.64266109466553,427.910400390625,0,0.0,345.2521667480469,0,,4.6217522621154785,5.333333333333333,41,0,429.94036865234375,1651,0,200,0,,0.5034239888191223,1,2,0,0.0,0,0,513,0,0,894,6.666666666666667
136,81.24178194999695,469.2241516113281,0,0.0,380.5987243652344,0,,4.62337589263916,5.333333333333333,35,0,471.26739501953125,1800,0,209,0,,0.5044053196907043,1,3,0,0.0,0,0,615,0,0,937,7.0
137,81.83994722366333,513.6373291015625,0,7.666666666666667,409.6024475097656,0,,4.624187469482422,5.333333333333333,33,0,515.336669921875,1903,0,276,0,,0.5040426850318909,0,4,0,0.0,0,0,628,0,1,961,7.0
138,82.44040298461914,647.6244506835938,0,8.0,507.3427734375,0,,4.484466552734375,5.666666666666667,65,0,654.0757446289062,2247,0,334,0,,0.504917323589325,1,6,0,9.666666666666666,0,1,833,0,4,1003,8.0
139,83.04241633415222,633.389892578125,0,0.0,494.24993896484375,0,,4.553648948669434,5.333333333333333,55,0,636.994873046875,2174,0,358,0,,0.5043200254440308,2,3,0,0.0,0,0,834,0,0,922,7.333333333333333
140,83.64235925674438,652.2593994140625,0,0.0,513.0110473632812,0,,4.589046955108643,5.333333333333333,62,0,655.1868896484375,2300,0,348,0,,0.5044479966163635,1,4,0,0.0,0,0,879,0,0,1006,7.666666666666667
141,84.24016904830933,615.7213745117188,0,8.333333333333334,483.1903381347656,0,,4.606953144073486,5.333333333333333,49,0,617.9656982421875,2184,0,353,0,,0.5033813118934631,0,6,0,0.0,0,0,769,0,1,1006,7.333333333333333
142,84.83866572380066,524.1979370117188,0,12.333333333333334,413.1603088378906,0,,4.615959167480469,5.333333333333333,57,0,526.3898315429688,1908,0,272,0,,0.5038506388664246,0,8,0,0.0,0,0,668,0,2,901,8.0
143,85.43715238571167,427.13433837890625,0,2.3333333333333335,342.3298034667969,0,,4.6204752922058105,5.333333333333333,40,0,428.7094421386719,1628,0,209,0,,0.5033813118934631,0,6,0,0.0,0,0,507,0,1,865,6.666666666666667
144,86.0358726978302,459.7677917480469,0,16.333333333333332,366.69757080078125,0,,4.622735977172852,5.333333333333333,32,0,464.2164306640625,1713,0,237,0,,0.504149317741394,0,6,0,13.666666666666666,0,1,569,0,1,867,7.666666666666667
145,86.63428568840027,463.4281921386719,0,9.333333333333334,372.08880615234375,0,,4.623867988586426,5.333333333333333,35,0,465.7762145996094,1736,0,218,0,,0.5035306811332703,1,4,0,0.0,0,0,612,0,2,864,7.0
146,87.2554862499237,588.8896484375,0,15.0,468.41058349609375,0,,4.484316349029541,5.666666666666667,50,0,591.594970703125,2082,0,285,0,,0.5039573311805725,1,3,0,0.0,0,0,775,0,1,967,8.0
147,87.85392689704895,763.5773315429688,0,13.666666666666666,581.9616088867188,0,,4.417651653289795,5.666666666666667,76,0,766.9136962890625,2433,0,480,0,,0.5034239888191223,0,8,0,0.0,0,0,916,0,2,951,7.333333333333333
148,88.45291233062744,773.8838500976562,0,3.0,590.3151245117188,0,,4.518948554992676,5.333333333333333,91,0,777.2952270507812,2525,0,473,0,,0.5045333504676819,0,12,0,0.0,0,0,1008,0,1,940,7.333333333333333
149,89.05023241043091,702.9280395507812,0,0.0,543.9346313476562,0,,4.571359157562256,5.333333333333333,82,0,705.6680297851562,2389,0,404,0,,0.5028053522109985,0,7,0,0.0,0,0,923,0,0,973,7.0
150,89.64897775650024,691.828857421875,0,0.0,535.7618408203125,0,,4.598022937774658,5.333333333333333,70,0,694.4495239257812,2371,0,413,0,,0.5037013292312622,0,7,0,0.0,0,0,892,0,0,989,7.666666666666667
151,90.24685454368591,704.7957153320312,0,7.666666666666667,545.1859130859375,0,,4.472126483917236,5.666666666666667,69,0,710.3927612304688,2358,0,406,0,,0.5035306811332703,4,2,0,0.0,0,0,871,0,1,1005,7.333333333333333
152,90.84656357765198,671.2081909179688,0,8.333333333333334,519.73046875,0,,4.54727840423584,5.333333333333333,79,0,674.672607421875,2315,0,389,0,,0.5041066408157349,1,6,0,0.0,0,0,821,0,1,1018,7.333333333333333
153,91.44503974914551,721.7544555664062,0,8.0,553.0169067382812,0,,4.585809707641602,5.333333333333333,83,0,724.9901733398438,2419,0,439,0,,0.5034880042076111,0,11,0,0.0,0,0,937,0,2,947,7.666666666666667
154,92.04508137702942,520.18505859375,0,7.666666666666667,413.0359191894531,0,,4.605321884155273,5.333333333333333,42,0,521.967041015625,1880,0,268,0,,0.5041279792785645,0,4,0,0.0,0,0,694,0,1,871,6.666666666666667
155,92.64331459999084,467.8825378417969,0,8.333333333333334,373.044921875,0,,4.615139961242676,5.333333333333333,40,0,470.9185485839844,1747,0,236,0,,0.5035520195960999,2,3,0,0.0,0,0,573,0,1,892,7.333333333333333
156,93.24295091629028,478.7385559082031,0,0.0,381.1734924316406,0,,4.620064735412598,5.333333333333333,43,0,483.1582336425781,1766,0,225,0,,0.5039573311805725,4,5,0,0.0,0,0,648,0,0,841,7.666666666666667
157,93.84139108657837,508.3773498535156,0,10.333333333333334,407.6600341796875,0,,4.622530937194824,5.333333333333333,48,0,510.14898681640625,1883,0,233,0,,0.5033386945724487,0,2,0,0.0,0,0,705,0,2,893,7.0
158,94.44008564949036,526.743896484375,0,0.0,421.1175842285156,0,,4.623764991760254,5.333333333333333,47,0,531.2459716796875,1948,0,252,0,,0.5040640234947205,0,4,0,10.333333333333334,0,1,713,0,0,931,7.666666666666667
159,95.03843975067139,547.3690795898438,0,8.333333333333334,437.37481689453125,0,,4.624382019042969,5.333333333333333,42,0,549.8389282226562,2028,0,277,0,,0.5033813118934631,1,2,0,0.0,0,0,701,0,1,1004,7.333333333333333
160,95.6370210647583,576.0935668945312,0,14.333333333333334,449.83209228515625,0,,4.624690532684326,5.333333333333333,73,0,580.646728515625,2093,0,316,0,,0.5040640234947205,3,4,0,0.0,0,0,689,0,2,1006,7.0
161,96.23535013198853,650.1950073242188,0,0.0,506.1415710449219,0,,4.624845027923584,5.333333333333333,69,0,653.3052978515625,2281,0,376,0,,0.5033599734306335,1,5,0,0.0,0,0,831,0,0,999,7.333333333333333
162,96.83388829231262,595.220947265625,0,4.666666666666667,462.44903564453125,0,,4.624922275543213,5.333333333333333,57,0,598.3724975585938,2091,0,353,0,,0.5038933157920837,1,6,0,0.0,0,0,740,0,2,932,7.333333333333333
163,97.43244624137878,538.763671875,0,7.666666666666667,426.4120788574219,0,,4.6249613761901855,5.333333333333333,52,0,541.3823852539062,1964,0,281,0,,0.5034666657447815,1,3,0,0.0,0,0,693,0,1,933,7.333333333333333
164,98.03105568885803,598.814208984375,0,7.666666666666667,469.8054504394531,0,,4.624980926513672,5.333333333333333,61,0,601.1000366210938,2152,0,334,0,,0.5042133331298828,0,6,0,0.0,0,0,752,0,1,998,7.0
165,98.62955212593079,550.8305053710938,0,4.333333333333333,432.092529296875,0,,4.624989986419678,5.333333333333333,54,0,553.8141479492188,1989,0,298,0,,0.5035733580589294,1,12,0,0.0,0,0,693,0,1,930,7.0
166,99.22950649261475,597.4878540039062,0,8.0,461.4505920410156,0,,4.624995231628418,5.333333333333333,57,0,599.9776611328125,2058,0,369,0,,0.504256010055542,0,6,0,0.0,0,0,755,0,2,869,7.666666666666667
167,99.82791328430176,646.7684936523438,0,7.666666666666667,500.1167297363281,0,,4.624997615814209,5.333333333333333,87,0,649.56591796875,2250,0,371,0,,0.5037013292312622,0,5,0,0.0,0,0,841,0,2,944,7.0
