Counter,Time,PM2.5,PM10
1345,810.9344704151154,0.3,0.3
1347,812.1385464668274,0.3,0.3
1349,813.3398139476776,0.3,0.3
1351,814.5438289642334,0.3,0.3
1353,815.7486624717712,0.4,0.4
1355,816.9647967815399,0.4,0.4
1357,818.1705753803253,0.4,0.4
1359,819.3859355449677,0.4,0.4
1361,820.5829050540924,0.4,0.4
1363,821.7982363700867,0.4,0.4
1365,823.0007526874542,0.4,0.4
1367,824.203866481781,0.4,0.4
1369,825.4168882369995,0.4,0.5
1371,826.6407310962677,0.4,0.4
1373,827.8624169826508,0.4,0.4
1375,829.0733246803284,0.4,0.4
1377,830.2758388519287,0.4,0.4
1379,831.48220038414,0.4,0.4
1381,832.6924908161163,0.4,0.4
1383,833.9019012451172,0.4,0.4
1385,835.108452796936,0.4,0.4
1387,836.3141362667084,0.4,0.4
1389,837.5136930942535,0.4,0.4
1391,838.7195198535919,0.4,0.4
1393,839.9172143936157,0.4,0.4
1395,841.1237075328827,0.5,0.5
1397,842.326985836029,0.5,0.5
1399,843.5641169548035,0.5,0.5
1401,844.7650573253632,0.5,0.5
1403,845.9763028621674,0.5,0.5
1405,847.2030689716339,0.5,0.5
1407,848.4204573631287,0.5,0.5
1409,849.6173031330109,0.5,0.5
1411,850.8140499591827,0.5,0.5
1413,852.0223317146301,0.4,0.4
1415,853.2285008430481,0.4,0.4
1417,854.4380338191986,0.4,0.4
1419,855.6413822174072,0.4,0.4
1421,856.8691897392273,0.4,0.4
1423,858.0980958938599,0.4,0.4
1425,859.3330941200256,0.4,0.4
1427,860.5366280078888,0.4,0.4
1429,861.781760931015,0.4,0.4
1431,863.0347883701324,0.4,0.4
1433,864.2723634243011,0.4,0.4
1435,865.5146358013153,0.4,0.4
1437,866.7197637557983,0.4,0.4
1439,867.9158861637115,0.4,0.4
1441,869.1162281036377,0.4,0.4
1443,870.3199501037598,0.4,0.4
1445,871.5282609462738,0.4,0.4
1447,872.7498288154602,0.4,0.4
1449,873.9524159431458,0.4,0.4
1451,875.1493351459503,0.4,0.4
1453,876.3990247249603,0.4,0.4
1455,877.6011002063751,0.4,0.4
1457,878.7997834682465,0.4,0.4
1459,880.0454528331757,0.3,0.3
1461,881.2948446273804,0.3,0.3
1463,882.5072436332703,0.3,0.3
1465,883.7109608650208,0.3,0.3
1467,884.90851354599,0.3,0.3
1469,886.1139619350433,0.3,0.3
1471,887.3326153755188,0.3,0.3
1473,888.5417633056641,0.3,0.3
1475,889.7394826412201,0.3,0.3
1477,890.9370818138123,0.3,0.3
1479,892.1407706737518,0.4,0.4
1481,893.3376975059509,0.4,0.4
1483,894.5340497493744,0.4,0.4
1485,895.7417612075806,0.4,0.4
1487,896.9799330234528,0.4,0.4
1489,898.1997835636139,0.4,0.4
1491,899.4041454792023,0.4,0.4
1493,900.6767799854279,0.4,0.4
1495,901.8808982372284,0.4,0.4
1497,903.0778415203094,0.4,0.4
1499,904.2841727733612,0.4,0.4
1501,905.4882657527924,0.4,0.4
1503,906.6922962665558,0.4,0.4
1505,907.890867471695,0.4,0.4
1507,909.0979266166687,0.3,0.3
1509,910.2952930927277,0.4,0.4
1511,911.5040426254272,0.3,0.3
1513,912.7010521888733,0.4,0.4
1515,913.9132671356201,0.4,0.4
1517,915.1178057193756,0.4,0.4
1519,916.3304686546326,0.4,0.4
1521,917.5282049179077,0.4,0.4
